client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2026-06,1164184.82,1070.1,0,0.0,64
CL000004,2026-06,121972.15,138.8,0,0.0,15
CL000008,2026-06,658952.05,521.1,0,0.0,51
CL000013,2026-06,90718.15,103.3,0,0.0,24
CL000015,2026-06,155722.1,172.3,1,0.0,13
CL000017,2026-06,1228741.89,1172.5,0,1921.93,114
CL000018,2026-06,616.39,0.8,0,611.46,2
CL000019,2026-06,849519.11,831.0,0,0.0,249
CL000021,2026-06,220951.77,224.3,1,0.0,45
CL000024,2026-06,740166.6,737.9,0,0.0,185
CL000025,2026-06,204916.96,182.3,0,0.0,195
CL000026,2026-06,687953.25,639.4,0,0.0,68
CL000028,2026-06,124287.52,121.4,0,0.0,15
CL000030,2026-06,665592.69,677.9,0,0.0,274
CL000031,2026-06,101320.74,88.1,0,0.0,9
CL000034,2026-06,357676.85,383.3,0,0.0,76
CL000037,2026-06,38456.84,41.5,0,0.0,19
CL000041,2026-06,146355.03,137.3,0,0.0,21
CL000043,2026-06,73756.26,64.5,2,0.0,18
CL000044,2026-06,854361.31,716.0,0,0.0,282
CL000046,2026-06,490601.89,426.0,0,0.0,231
CL000048,2026-06,273134.83,210.1,1,0.0,87
CL000051,2026-06,348778.99,301.5,0,0.0,116
CL000052,2026-06,689586.61,660.9,0,0.0,129
CL000055,2026-06,234715.13,222.6,0,0.0,21
CL000056,2026-06,317967.23,241.9,0,0.0,204
CL000057,2026-06,1013974.08,1140.0,0,0.0,136
CL000059,2026-06,108916.34,88.3,1,0.0,21
CL000061,2026-06,650684.46,535.0,0,0.0,125
CL000062,2026-06,106535.5,90.2,0,0.0,19
CL000064,2026-06,311646.92,257.5,1,0.0,169
CL000066,2026-06,22827.45,16.9,0,0.0,19
CL000068,2026-06,1234814.28,1471.7,0,0.0,169
CL000071,2026-06,2251.96,2.3,1,933.35,24
CL000073,2026-06,733811.94,940.0,0,0.0,290
CL000075,2026-06,14340.75,18.2,0,0.0,1
CL000076,2026-06,82462.01,75.4,0,0.0,17
CL000077,2026-06,75184.33,78.0,0,0.0,14
CL000079,2026-06,324746.64,370.0,0,0.0,202
CL000080,2026-06,576891.14,638.4,0,0.0,187
CL000082,2026-06,507428.43,388.2,0,2006.99,125
CL000084,2026-06,472280.18,553.5,0,0.0,151
CL000085,2026-06,1792045.36,2059.0,0,0.0,255
CL000087,2026-06,125642.08,115.4,0,0.0,9
CL000090,2026-06,47187.23,50.6,0,0.0,8
CL000091,2026-06,70436.25,59.2,0,0.0,14
CL000093,2026-06,71294.06,78.8,0,0.0,12
CL000094,2026-06,8012.39,11.3,1,0.0,2
CL000096,2026-06,227286.62,253.2,1,0.0,23
CL000099,2026-06,517328.47,425.2,0,0.0,29
CL000101,2026-06,117157.0,100.8,0,0.0,5
CL000102,2026-06,87007.61,92.4,0,0.0,15
CL000103,2026-06,224667.0,263.2,1,0.0,20
CL000105,2026-06,257439.75,250.6,0,0.0,7
CL000106,2026-06,178202.7,147.9,0,0.0,26
CL000108,2026-06,69914.0,67.8,0,0.0,21
CL000110,2026-06,930061.57,886.9,0,0.0,197
CL000112,2026-06,690246.23,728.3,0,0.0,299
CL000116,2026-06,628929.53,572.7,0,0.0,152
CL000119,2026-06,76452.05,77.0,0,0.0,14
CL000120,2026-06,404629.9,405.4,2,0.0,74
CL000121,2026-06,53411.79,57.1,0,0.0,10
CL000122,2026-06,449656.88,337.3,0,0.0,277
CL000124,2026-06,482526.1,501.2,0,0.0,98
CL000125,2026-06,192410.15,203.4,0,0.0,7
CL000126,2026-06,121563.13,148.5,0,0.0,15
CL000127,2026-06,72974.15,61.0,0,0.0,7
CL000129,2026-06,439023.73,473.8,0,0.0,45
CL000133,2026-06,197551.35,257.9,0,0.0,19
CL000136,2026-06,9726.16,8.8,0,0.0,1
CL000140,2026-06,126079.54,98.3,0,0.0,25
CL000142,2026-06,116672.32,116.7,0,0.0,10
CL000145,2026-06,71686.47,78.7,0,0.0,9
