client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2024-11,1785509.43,1792.6,0,922.17,68
CL000002,2024-11,2102392.81,2647.6,0,0.0,99
CL000004,2024-11,104496.6,101.3,0,0.0,17
CL000006,2024-11,131350.78,101.5,0,0.0,25
CL000007,2024-11,231778.12,194.9,0,0.0,10
CL000008,2024-11,421309.87,417.6,1,0.0,48
CL000010,2024-11,41979.72,48.1,2,0.0,13
CL000011,2024-11,288479.74,251.1,0,0.0,262
CL000013,2024-11,106902.88,115.9,1,0.0,22
CL000014,2024-11,183763.87,191.9,0,0.0,11
CL000015,2024-11,130712.29,125.6,0,0.0,12
CL000016,2024-11,134593.89,128.2,0,0.0,6
CL000017,2024-11,1235117.43,1516.3,0,0.0,115
CL000020,2024-11,1921440.02,2045.0,0,0.0,175
CL000021,2024-11,357647.31,324.1,0,0.0,47
CL000024,2024-11,577470.68,580.0,0,0.0,178
CL000025,2024-11,238407.82,239.0,0,0.0,220
CL000026,2024-11,498911.82,503.6,1,1508.22,57
CL000027,2024-11,165763.35,143.6,0,0.0,8
CL000028,2024-11,135333.45,148.9,0,0.0,14
CL000030,2024-11,792972.08,1106.3,0,0.0,261
CL000031,2024-11,89093.18,59.7,1,1899.57,10
CL000033,2024-11,100806.4,94.3,1,0.0,5
CL000034,2024-11,548113.26,596.7,1,0.0,79
CL000036,2024-11,510190.04,641.1,0,0.0,254
CL000037,2024-11,36877.05,47.1,0,0.0,20
CL000038,2024-11,116581.33,119.4,0,0.0,18
CL000039,2024-11,636988.67,576.2,0,0.0,109
CL000040,2024-11,247266.11,251.8,0,0.0,8
CL000041,2024-11,133636.29,131.5,1,0.0,20
CL000042,2024-11,1697026.69,1677.0,0,0.0,95
CL000044,2024-11,743156.62,785.8,0,0.0,286
CL000045,2024-11,429530.65,345.7,0,0.0,57
CL000046,2024-11,549794.79,623.4,0,0.0,241
CL000047,2024-11,294685.49,221.2,0,0.0,211
CL000051,2024-11,464985.27,360.9,0,0.0,114
CL000052,2024-11,673440.61,558.4,0,0.0,116
CL000054,2024-11,364024.91,358.9,0,0.0,180
CL000055,2024-11,272931.28,229.0,0,0.0,19
CL000057,2024-11,577505.6,592.8,1,0.0,120
CL000058,2024-11,66798.85,74.4,0,0.0,23
CL000059,2024-11,124666.95,111.1,2,0.0,21
CL000060,2024-11,66256.58,77.3,2,1736.56,7
CL000061,2024-11,710377.05,618.8,1,0.0,141
CL000062,2024-11,127987.02,151.2,0,2064.94,17
CL000064,2024-11,433291.1,364.2,1,0.0,178
CL000066,2024-11,40797.38,44.3,0,0.0,19
CL000069,2024-11,436225.16,522.1,2,0.0,145
CL000070,2024-11,117175.45,122.6,0,49.68,157
CL000072,2024-11,236342.85,277.1,0,0.0,221
CL000073,2024-11,644153.05,552.2,0,0.0,281
CL000074,2024-11,1184092.5,1265.8,0,0.0,56
CL000076,2024-11,43896.77,38.2,0,0.0,17
CL000079,2024-11,303620.88,274.3,0,0.0,199
CL000080,2024-11,775993.25,735.8,0,0.0,176
CL000082,2024-11,595773.05,415.9,0,0.0,146
CL000085,2024-11,1315165.38,1148.0,0,0.0,264
CL000090,2024-11,78380.62,73.6,0,0.0,7
CL000092,2024-11,119543.64,112.4,0,0.0,17
CL000093,2024-11,64802.95,54.7,0,0.0,10
CL000096,2024-11,192555.5,163.7,0,0.0,23
CL000097,2024-11,155352.33,160.4,0,0.0,10
CL000098,2024-11,52715.89,46.3,0,0.0,10
CL000099,2024-11,420480.52,415.7,0,0.0,31
CL000101,2024-11,101007.9,110.0,0,0.0,5
CL000102,2024-11,78675.21,77.1,0,0.0,16
CL000104,2024-11,94764.35,89.5,0,0.0,15
CL000105,2024-11,166325.57,146.2,0,0.0,7
CL000106,2024-11,167091.62,131.9,1,0.0,23
CL000108,2024-11,109122.81,87.4,0,0.0,22
CL000110,2024-11,730228.1,719.6,0,0.0,216
CL000111,2024-11,42821.0,44.0,1,0.0,9
CL000112,2024-11,925098.35,986.0,1,0.0,301
CL000113,2024-11,171150.15,164.1,0,0.0,13
CL000114,2024-11,80907.52,91.3,1,1096.44,22
CL000115,2024-11,14517.32,13.3,1,0.0,15
CL000117,2024-11,286669.39,278.7,0,0.0,19
CL000118,2024-11,95030.9,89.8,0,1730.53,9
CL000119,2024-11,78388.54,92.2,0,0.0,14
CL000124,2024-11,265804.89,224.6,0,0.0,92
CL000125,2024-11,197378.11,241.3,0,0.0,7
CL000126,2024-11,148567.38,197.3,0,0.0,15
CL000129,2024-11,463087.71,551.8,0,0.0,46
CL000132,2024-11,44575.59,42.5,0,0.0,11
CL000133,2024-11,135533.22,172.0,0,0.0,19
CL000135,2024-11,227746.62,258.1,0,0.0,10
CL000136,2024-11,80994.06,69.2,0,0.0,15
CL000138,2024-11,3710.96,4.1,0,1607.5,12
CL000144,2024-11,730496.59,753.2,0,0.0,50
CL000145,2024-11,100337.99,89.1,1,1065.34,9
CL000146,2024-11,54999.48,56.1,0,0.0,5
CL000148,2024-11,1173996.04,828.7,0,0.0,180
CL000150,2024-11,95250.08,63.5,0,0.0,22
CL000151,2024-11,274443.81,340.9,0,0.0,11
CL000152,2024-11,74268.95,74.2,0,1117.75,18
CL000154,2024-11,34145.27,40.6,0,0.0,10
CL000156,2024-11,55467.62,51.7,0,0.0,18
CL000157,2024-11,879048.2,924.8,0,0.0,228
CL000160,2024-11,152802.06,191.6,0,0.0,22
CL000161,2024-11,363436.56,297.5,0,0.0,169
CL000162,2024-11,1004101.66,1013.0,0,0.0,191
CL000163,2024-11,121688.9,116.0,0,0.0,15
CL000164,2024-11,224653.03,247.0,0,0.0,13
CL000165,2024-11,270787.73,219.9,0,0.0,19
CL000166,2024-11,135105.83,129.4,0,0.0,17
CL000167,2024-11,84248.84,69.7,0,0.0,23
CL000168,2024-11,1138144.56,998.0,0,0.0,229
CL000169,2024-11,454911.4,466.0,0,0.0,122
CL000170,2024-11,313080.36,329.7,0,312.64,13
CL000172,2024-11,427786.67,473.2,1,0.0,25
CL000174,2024-11,101543.87,103.3,0,0.0,5
CL000175,2024-11,414186.23,489.0,0,0.0,248
CL000178,2024-11,62909.05,38.5,0,0.0,23
CL000179,2024-11,475268.91,441.9,0,0.0,132
CL000180,2024-11,1939624.03,1617.8,0,0.0,149
CL000181,2024-11,125589.32,126.2,1,0.0,8
CL000183,2024-11,257646.56,340.8,0,0.0,191
CL000184,2024-11,493208.55,567.6,0,0.0,154
CL000185,2024-11,82514.92,67.8,0,0.0,23
CL000186,2024-11,282570.06,333.5,0,0.0,205
CL000187,2024-11,114818.01,97.3,1,0.0,20
CL000189,2024-11,4830.23,4.1,0,816.67,4
CL000190,2024-11,1341056.26,1079.2,1,0.0,53
CL000191,2024-11,375173.44,338.1,0,0.0,141
CL000192,2024-11,25705.13,36.2,1,629.16,15
CL000193,2024-11,87365.71,70.1,0,0.0,18
CL000196,2024-11,125640.39,126.9,0,0.0,9
CL000197,2024-11,395170.46,414.5,1,0.0,102
CL000198,2024-11,47787.37,49.4,0,0.0,11
CL000199,2024-11,44915.07,54.5,1,2017.16,3
CL000201,2024-11,72667.66,52.4,0,0.0,22
CL000203,2024-11,111046.05,80.9,0,0.0,7
CL000204,2024-11,501139.68,582.4,0,0.0,298
CL000205,2024-11,330489.23,270.7,1,0.0,15
CL000206,2024-11,98397.88,113.5,0,0.0,9
CL000207,2024-11,184381.64,250.6,0,0.0,24
CL000208,2024-11,96614.16,72.4,1,0.0,4
CL000209,2024-11,487619.19,547.9,0,0.0,155
CL000210,2024-11,109375.01,121.7,0,0.0,14
CL000211,2024-11,93914.16,90.7,0,0.0,14
CL000212,2024-11,2203148.18,1953.7,0,1261.6,42
CL000213,2024-11,89372.5,89.1,0,0.0,22
CL000215,2024-11,98876.21,106.8,1,0.0,5
CL000216,2024-11,90369.88,95.8,0,0.0,7
CL000217,2024-11,623701.98,718.0,0,0.0,219
CL000219,2024-11,877322.04,1019.2,0,0.0,84
CL000220,2024-11,89497.12,94.4,1,0.0,23
CL000221,2024-11,134825.97,124.2,0,0.0,10
CL000222,2024-11,513111.2,446.6,1,0.0,134
CL000223,2024-11,61702.23,68.7,1,0.0,8
CL000224,2024-11,722885.75,645.7,1,0.0,145
CL000225,2024-11,60851.75,73.7,0,0.0,24
CL000229,2024-11,99041.17,95.3,0,0.0,19
CL000230,2024-11,929471.9,844.2,0,0.0,134
CL000231,2024-11,1577207.7,2157.1,0,0.0,107
CL000232,2024-11,40677.93,38.7,0,0.0,9
CL000236,2024-11,149532.81,173.3,0,0.0,14
CL000237,2024-11,712649.49,782.8,1,0.0,41
CL000239,2024-11,36735.17,41.6,0,0.0,22
CL000240,2024-11,904526.49,1035.8,0,0.0,159
CL000242,2024-11,115963.1,122.6,0,0.0,24
CL000243,2024-11,825885.23,790.1,1,0.0,97
CL000244,2024-11,2206481.63,2446.0,0,0.0,97
CL000245,2024-11,938129.46,875.0,0,0.0,169
CL000246,2024-11,450634.67,458.7,0,0.0,83
CL000247,2024-11,189046.27,181.9,0,0.0,22
CL000248,2024-11,6785.82,6.9,1,1581.97,6
CL000249,2024-11,102705.83,106.9,0,0.0,15
CL000251,2024-11,2041832.34,1952.3,0,0.0,186
CL000257,2024-11,50825.86,62.2,7,0.0,14
CL000258,2024-11,365409.03,321.5,0,0.0,178
CL000260,2024-11,387601.44,431.3,0,0.0,250
CL000262,2024-11,164363.17,182.3,0,0.0,5
CL000264,2024-11,183228.67,155.0,0,0.0,228
CL000265,2024-11,487865.03,469.9,1,2152.04,165
CL000267,2024-11,506057.75,530.3,0,0.0,215
CL000268,2024-11,115806.38,91.9,0,0.0,21
CL000269,2024-11,52860.44,48.5,1,0.0,16
CL000270,2024-11,977647.44,779.5,0,1444.66,148
CL000271,2024-11,63291.54,73.2,0,0.0,8
CL000273,2024-11,198837.56,160.4,0,0.0,9
CL000275,2024-11,79434.28,108.9,0,857.99,8
CL000276,2024-11,53995.11,51.6,1,0.0,9
CL000277,2024-11,99174.54,100.5,0,0.0,18
CL000279,2024-11,109664.74,112.3,0,0.0,14
CL000280,2024-11,67435.86,75.5,1,0.0,10
CL000281,2024-11,676418.62,677.5,0,0.0,120
CL000282,2024-11,463837.53,542.2,0,0.0,213
CL000284,2024-11,31214.88,46.7,0,0.0,22
CL000285,2024-11,55255.44,57.4,0,0.0,18
CL000288,2024-11,193664.73,231.7,0,0.0,18
CL000289,2024-11,87453.36,103.8,1,0.0,6
CL000290,2024-11,313477.63,262.3,0,0.0,13
CL000291,2024-11,68461.9,52.5,0,0.0,13
CL000292,2024-11,1246280.64,1327.1,0,0.0,274
CL000293,2024-11,117414.64,87.1,0,0.0,12
CL000296,2024-11,86732.69,66.0,1,0.0,23
CL000297,2024-11,838820.41,1118.5,0,0.0,208
CL000298,2024-11,558112.47,670.1,0,0.0,69
CL000299,2024-11,694007.5,792.8,0,0.0,278
CL000303,2024-11,579466.01,770.6,1,0.0,128
CL000304,2024-11,63661.45,71.0,0,0.0,15
CL000305,2024-11,61202.13,65.6,0,0.0,8
CL000306,2024-11,110099.38,101.0,0,0.0,10
CL000308,2024-11,855377.89,871.7,0,0.0,61
CL000310,2024-11,137227.77,141.1,0,0.0,5
CL000311,2024-11,91415.37,117.0,0,0.0,7
CL000313,2024-11,150605.2,149.3,0,0.0,22
