client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2025-04,1538799.66,1593.5,0,0.0,73
CL000002,2025-04,1640902.62,1924.9,1,1133.28,88
CL000004,2025-04,98583.27,111.7,1,635.91,16
CL000006,2025-04,135515.68,136.9,0,0.0,24
CL000007,2025-04,264466.56,218.0,1,0.0,10
CL000008,2025-04,491414.04,397.7,0,0.0,50
CL000011,2025-04,21459.87,24.2,0,699.35,31
CL000012,2025-04,95184.22,96.4,2,0.0,9
CL000013,2025-04,108375.67,119.3,0,2371.32,24
CL000014,2025-04,116914.26,154.5,0,1383.71,8
CL000015,2025-04,156500.87,164.7,1,0.0,12
CL000016,2025-04,130153.55,125.9,1,0.0,6
CL000017,2025-04,1079797.03,1123.1,0,0.0,118
CL000020,2025-04,1564444.65,1472.0,2,0.0,140
CL000021,2025-04,304014.36,336.1,0,0.0,46
CL000022,2025-04,1383754.95,1316.2,0,0.0,218
CL000024,2025-04,900920.64,958.2,1,0.0,181
CL000025,2025-04,239671.6,202.6,1,0.0,201
CL000026,2025-04,517825.52,480.0,0,0.0,56
CL000027,2025-04,69998.91,70.1,1,0.0,5
CL000028,2025-04,132831.86,93.6,1,0.0,16
CL000030,2025-04,769436.79,750.1,0,0.0,272
CL000031,2025-04,74139.49,69.2,0,0.0,9
CL000032,2025-04,210974.31,232.8,3,1456.44,36
CL000033,2025-04,122410.91,118.6,0,0.0,5
CL000034,2025-04,449875.87,423.4,0,0.0,80
CL000036,2025-04,555127.86,537.2,0,0.0,258
CL000037,2025-04,37045.99,25.4,0,0.0,20
CL000038,2025-04,122023.77,100.1,0,0.0,17
CL000039,2025-04,631376.46,568.7,2,0.0,134
CL000040,2025-04,239413.58,175.0,0,0.0,8
CL000041,2025-04,137287.99,108.9,0,0.0,21
CL000042,2025-04,995783.07,1212.5,2,0.0,70
CL000044,2025-04,868313.37,934.7,0,0.0,269
CL000045,2025-04,446214.21,483.9,0,0.0,65
CL000046,2025-04,513256.78,572.9,0,0.0,209
CL000047,2025-04,263137.11,301.7,0,0.0,182
CL000051,2025-04,505011.22,405.0,0,0.0,121
CL000052,2025-04,706571.76,620.8,0,0.0,105
CL000054,2025-04,173454.34,154.3,0,0.0,112
CL000055,2025-04,233291.8,235.3,0,0.0,21
CL000056,2025-04,339675.69,320.4,0,0.0,221
CL000057,2025-04,644777.86,531.5,0,0.0,133
CL000058,2025-04,75459.89,68.9,0,0.0,21
CL000059,2025-04,121282.24,82.8,0,0.0,20
CL000061,2025-04,662209.04,821.5,1,0.0,134
CL000062,2025-04,120514.57,125.5,0,0.0,18
CL000064,2025-04,363380.58,343.9,0,1531.03,172
CL000065,2025-04,30523.99,36.5,0,0.0,20
CL000066,2025-04,32499.83,23.2,0,0.0,20
CL000069,2025-04,336450.9,342.0,0,0.0,151
CL000070,2025-04,85762.75,64.4,0,0.0,113
CL000073,2025-04,760035.53,689.1,0,0.0,247
CL000074,2025-04,1168948.87,882.6,1,0.0,51
CL000076,2025-04,42074.33,48.0,0,0.0,17
CL000078,2025-04,1181358.29,767.2,0,0.0,126
CL000079,2025-04,318082.42,358.1,0,0.0,220
CL000080,2025-04,713800.84,763.2,0,0.0,195
CL000082,2025-04,517823.34,674.8,3,0.0,127
CL000085,2025-04,1191208.05,1404.2,0,0.0,249
CL000090,2025-04,57693.7,61.8,1,0.0,8
CL000091,2025-04,78409.96,79.7,0,0.0,15
CL000092,2025-04,133982.39,95.7,1,0.0,18
CL000093,2025-04,67749.45,60.7,0,0.0,10
CL000096,2025-04,215644.17,257.6,0,0.0,21
CL000097,2025-04,150937.0,109.5,0,0.0,11
CL000098,2025-04,18249.0,22.4,1,1374.61,7
CL000099,2025-04,431056.57,381.5,1,0.0,34
CL000101,2025-04,129500.67,153.8,0,0.0,5
CL000102,2025-04,69615.79,71.3,0,0.0,16
CL000103,2025-04,160985.32,159.7,0,0.0,17
CL000104,2025-04,92691.71,76.7,1,0.0,15
CL000105,2025-04,174083.86,193.4,0,0.0,8
CL000106,2025-04,160835.15,146.2,0,0.0,23
CL000108,2025-04,100188.83,89.8,0,0.0,22
CL000109,2025-04,40992.01,41.6,0,0.0,20
CL000110,2025-04,774321.46,550.1,0,0.0,183
CL000112,2025-04,950897.12,832.3,0,0.0,303
CL000113,2025-04,1585.16,1.4,4,0.0,4
CL000114,2025-04,978.08,0.8,2,972.02,5
CL000117,2025-04,19865.06,23.5,1,0.0,7
CL000119,2025-04,72218.21,63.0,0,0.0,14
CL000120,2025-04,398858.89,374.3,0,0.0,75
CL000121,2025-04,26211.08,23.3,0,0.0,9
CL000124,2025-04,573128.33,746.0,0,0.0,86
CL000125,2025-04,196097.54,220.5,0,0.0,7
CL000126,2025-04,129452.84,133.8,1,202.79,15
CL000129,2025-04,442498.28,351.7,0,0.0,44
CL000133,2025-04,131248.72,140.5,0,0.0,19
CL000135,2025-04,224663.51,212.9,0,816.14,9
CL000136,2025-04,6500.83,7.4,1,1196.99,7
CL000139,2025-04,543545.78,539.2,0,0.0,58
CL000143,2025-04,770631.76,781.8,0,0.0,250
CL000144,2025-04,590655.23,697.6,0,0.0,54
CL000145,2025-04,94070.06,89.3,0,0.0,8
CL000146,2025-04,56044.04,55.2,0,0.0,5
CL000148,2025-04,1968229.84,1786.8,1,0.0,169
CL000150,2025-04,107195.73,88.8,0,0.0,23
CL000151,2025-04,241689.52,250.9,0,0.0,10
CL000152,2025-04,81881.1,98.5,0,0.0,16
CL000153,2025-04,48296.6,49.0,0,0.0,24
CL000154,2025-04,42562.99,58.1,0,0.0,10
CL000156,2025-04,53880.41,66.1,0,0.0,17
CL000157,2025-04,145273.48,169.9,3,942.38,81
CL000160,2025-04,132127.3,119.7,0,0.0,22
CL000161,2025-04,368691.12,341.3,0,0.0,153
CL000163,2025-04,29085.31,29.5,2,1157.83,12
CL000164,2025-04,257192.21,307.7,0,0.0,13
CL000165,2025-04,230046.06,264.0,1,0.0,19
CL000166,2025-04,47538.16,41.3,1,0.0,8
CL000167,2025-04,91155.26,109.5,0,0.0,28
CL000168,2025-04,910140.69,773.0,0,0.0,262
CL000169,2025-04,536829.67,513.6,0,0.0,128
CL000170,2025-04,305454.03,234.5,0,0.0,14
CL000172,2025-04,393550.31,371.6,0,0.0,25
CL000174,2025-04,107286.08,104.0,0,0.0,5
CL000175,2025-04,841266.97,975.6,1,0.0,240
CL000178,2025-04,67818.6,53.8,0,0.0,21
CL000179,2025-04,488694.63,495.3,0,0.0,126
CL000180,2025-04,2344694.75,1891.4,0,0.0,137
CL000181,2025-04,143234.93,161.7,0,0.0,8
CL000182,2025-04,67248.28,78.7,0,0.0,15
CL000183,2025-04,218259.12,219.8,0,0.0,193
CL000184,2025-04,873895.14,1023.7,0,0.0,170
CL000185,2025-04,72057.45,75.9,0,0.0,24
CL000186,2025-04,286283.84,289.2,1,0.0,201
CL000187,2025-04,122156.81,126.9,0,0.0,19
CL000190,2025-04,1315281.07,1184.3,0,0.0,52
CL000191,2025-04,331818.35,329.8,0,0.0,159
CL000193,2025-04,38466.42,35.5,0,0.0,14
CL000194,2025-04,259016.85,197.7,1,0.0,225
CL000195,2025-04,101259.34,65.1,0,0.0,18
CL000196,2025-04,56249.67,52.5,0,1680.51,5
CL000197,2025-04,452105.53,415.7,1,0.0,106
CL000198,2025-04,39828.33,43.5,0,0.0,12
CL000201,2025-04,69929.92,66.7,1,0.0,22
CL000203,2025-04,596.76,0.6,3,1126.38,5
CL000204,2025-04,467603.8,527.8,1,0.0,282
CL000206,2025-04,14118.63,16.5,1,2369.12,6
CL000207,2025-04,176765.53,217.5,0,0.0,24
CL000209,2025-04,491387.09,477.0,0,0.0,171
CL000210,2025-04,122781.78,102.2,0,0.0,15
CL000211,2025-04,4073.04,4.7,2,0.0,6
CL000212,2025-04,53982.21,54.3,1,1275.02,5
CL000213,2025-04,93278.84,105.8,1,0.0,21
CL000215,2025-04,85439.26,83.1,1,0.0,5
CL000216,2025-04,98014.97,102.9,1,0.0,7
CL000217,2025-04,91154.87,71.2,0,1334.06,75
CL000219,2025-04,902746.92,610.6,0,0.0,88
CL000220,2025-04,88306.05,88.6,0,0.0,25
CL000221,2025-04,127246.15,134.5,0,0.0,11
CL000222,2025-04,399580.27,433.0,0,0.0,149
CL000223,2025-04,36929.53,38.4,1,0.0,6
CL000224,2025-04,799639.04,569.3,0,0.0,137
CL000225,2025-04,40696.68,43.3,3,1133.77,18
CL000226,2025-04,668893.61,661.1,0,0.0,190
CL000229,2025-04,27031.19,22.7,6,507.64,11
CL000230,2025-04,1031849.86,1153.9,0,0.0,145
CL000231,2025-04,1347320.92,1431.7,1,0.0,122
CL000232,2025-04,371.89,0.4,4,1331.13,2
CL000236,2025-04,56158.82,62.0,2,1339.34,10
CL000237,2025-04,19697.22,26.2,2,1716.47,16
CL000239,2025-04,58166.21,53.1,0,0.0,23
CL000240,2025-04,14097.53,9.7,1,0.0,25
CL000241,2025-04,281861.09,232.7,2,0.0,238
CL000242,2025-04,118891.62,127.1,0,0.0,23
CL000243,2025-04,74595.24,78.1,3,0.0,64
CL000244,2025-04,2059836.86,1869.2,1,0.0,108
CL000245,2025-04,840677.81,739.3,0,0.0,172
CL000246,2025-04,429971.62,403.5,0,0.0,83
CL000247,2025-04,4613.09,2.9,1,0.0,13
CL000249,2025-04,61540.43,60.5,1,0.0,8
CL000251,2025-04,2446182.89,2238.5,0,0.0,170
CL000254,2025-04,481342.72,442.1,0,0.0,254
CL000258,2025-04,174977.57,197.8,0,0.0,159
CL000260,2025-04,148282.95,126.0,1,1274.32,148
CL000262,2025-04,162499.9,173.6,1,0.0,5
CL000263,2025-04,1220866.6,1240.5,1,0.0,190
CL000264,2025-04,201019.71,210.1,1,0.0,237
CL000266,2025-04,66313.5,69.2,1,0.0,14
CL000267,2025-04,500635.63,555.9,0,0.0,204
CL000268,2025-04,100411.39,102.9,0,0.0,22
CL000273,2025-04,6117.77,6.7,4,1988.44,4
CL000275,2025-04,569.47,0.6,1,1108.63,2
CL000277,2025-04,101877.89,87.8,1,0.0,16
CL000279,2025-04,118687.18,129.9,0,0.0,16
CL000280,2025-04,71882.85,81.1,1,0.0,11
CL000281,2025-04,616157.61,775.6,0,0.0,111
CL000284,2025-04,33946.24,29.7,0,0.0,21
CL000285,2025-04,52396.91,38.7,0,0.0,18
CL000288,2025-04,173120.09,205.8,0,0.0,17
CL000289,2025-04,29564.23,26.4,2,1118.16,4
CL000290,2025-04,320493.79,285.2,1,0.0,12
CL000291,2025-04,65508.71,66.8,1,0.0,13
CL000292,2025-04,1348450.26,1235.3,0,0.0,294
CL000293,2025-04,125518.98,131.3,0,0.0,11
CL000294,2025-04,1310248.07,1588.2,0,0.0,64
CL000296,2025-04,88277.51,78.9,0,0.0,23
CL000297,2025-04,763415.43,856.8,0,0.0,209
CL000298,2025-04,554752.17,444.4,0,0.0,75
CL000299,2025-04,688519.18,681.5,0,0.0,260
CL000303,2025-04,320546.09,337.4,0,0.0,105
CL000304,2025-04,63971.9,71.9,1,0.0,13
