client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2025-01,1753016.27,1507.3,0,0.0,74
CL000002,2025-01,1926903.97,1509.2,1,0.0,104
CL000004,2025-01,107036.62,112.3,0,0.0,17
CL000006,2025-01,121663.35,105.4,0,0.0,23
CL000007,2025-01,238875.28,247.7,0,0.0,10
CL000008,2025-01,448919.8,512.0,1,0.0,45
CL000010,2025-01,2079.37,2.1,2,1687.84,8
CL000011,2025-01,444314.76,478.7,0,0.0,234
CL000012,2025-01,58545.76,46.2,0,0.0,10
CL000013,2025-01,112517.06,94.1,0,0.0,23
CL000014,2025-01,185009.3,207.8,0,0.0,9
CL000015,2025-01,152881.84,148.7,0,0.0,12
CL000016,2025-01,143884.59,163.2,0,0.0,5
CL000017,2025-01,1188346.49,1293.9,0,0.0,104
CL000020,2025-01,1931441.54,1594.1,1,0.0,159
CL000021,2025-01,316780.35,456.2,0,0.0,49
CL000024,2025-01,526078.84,602.5,0,0.0,177
CL000025,2025-01,243144.02,228.8,1,0.0,188
CL000026,2025-01,462329.11,561.5,0,0.0,62
CL000027,2025-01,163376.79,169.2,0,0.0,8
CL000028,2025-01,138130.74,169.8,0,0.0,17
CL000030,2025-01,779787.05,907.0,0,0.0,291
CL000031,2025-01,90978.19,115.8,0,0.0,9
CL000033,2025-01,104625.58,89.4,0,0.0,5
CL000034,2025-01,463962.52,565.2,0,0.0,86
CL000036,2025-01,516739.7,477.4,0,0.0,274
CL000037,2025-01,37775.68,37.4,0,0.0,21
CL000038,2025-01,115148.87,122.6,1,0.0,19
CL000039,2025-01,631669.51,546.3,0,0.0,138
CL000040,2025-01,230939.05,230.9,0,0.0,8
CL000041,2025-01,144139.85,147.4,0,0.0,20
CL000042,2025-01,1663290.56,1468.4,0,0.0,106
CL000044,2025-01,809667.94,1035.0,0,0.0,300
CL000045,2025-01,448192.37,401.8,0,0.0,57
CL000046,2025-01,527818.02,579.2,0,0.0,257
CL000047,2025-01,292169.09,264.9,1,0.0,208
CL000051,2025-01,453443.22,392.1,1,0.0,115
CL000052,2025-01,706991.8,701.9,0,0.0,117
CL000054,2025-01,374261.65,331.7,0,0.0,184
CL000055,2025-01,249239.57,221.0,0,0.0,21
CL000056,2025-01,367099.21,405.5,0,0.0,215
CL000057,2025-01,618113.04,539.4,2,0.0,135
CL000058,2025-01,66394.58,57.8,0,0.0,24
CL000059,2025-01,121924.33,143.6,0,0.0,20
CL000060,2025-01,7701.76,4.9,4,0.0,4
CL000061,2025-01,697555.43,895.4,0,0.0,138
CL000062,2025-01,124142.51,147.7,0,0.0,20
CL000064,2025-01,376220.84,414.6,1,0.0,165
CL000066,2025-01,34039.84,32.7,0,750.21,18
CL000069,2025-01,382524.88,413.8,0,0.0,141
CL000070,2025-01,116044.42,75.2,0,0.0,150
CL000072,2025-01,35421.24,27.5,0,796.13,104
