client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2026-04,1321326.47,1622.8,0,0.0,69
CL000004,2026-04,112839.2,123.3,0,0.0,16
CL000005,2026-04,41355.5,33.3,5,2891.7,97
CL000006,2026-04,427.58,0.5,1,780.03,14
CL000008,2026-04,657003.16,689.1,0,0.0,52
CL000013,2026-04,82039.04,79.4,0,0.0,23
CL000015,2026-04,161316.24,148.6,0,0.0,13
CL000016,2026-04,431.97,0.4,2,943.2,2
CL000017,2026-04,1211207.7,1197.7,0,0.0,119
CL000018,2026-04,13354.3,17.6,3,0.0,4
CL000019,2026-04,894405.56,810.9,0,0.0,257
CL000021,2026-04,221788.86,173.0,0,0.0,52
CL000024,2026-04,749111.11,923.9,0,0.0,150
CL000025,2026-04,213616.51,210.1,1,0.0,221
CL000026,2026-04,627998.18,737.3,0,0.0,63
CL000028,2026-04,129955.12,127.2,0,0.0,14
CL000030,2026-04,721754.07,783.4,1,0.0,254
CL000031,2026-04,88964.25,85.5,1,0.0,9
CL000034,2026-04,375626.37,361.6,0,0.0,78
CL000035,2026-04,4309.4,3.8,2,1958.83,29
CL000037,2026-04,41689.53,46.3,0,0.0,21
CL000041,2026-04,138537.77,141.7,0,0.0,20
CL000043,2026-04,71934.23,69.4,1,0.0,19
CL000044,2026-04,766525.0,946.0,1,0.0,278
CL000046,2026-04,549251.85,571.1,0,0.0,233
CL000048,2026-04,257097.75,298.1,0,767.59,87
CL000051,2026-04,383184.04,373.7,0,0.0,123
CL000052,2026-04,704077.08,713.3,0,0.0,121
CL000055,2026-04,247703.83,271.3,0,0.0,19
CL000056,2026-04,303653.0,258.1,0,0.0,219
CL000057,2026-04,1125283.57,1162.1,0,0.0,135
CL000059,2026-04,116419.29,110.6,0,0.0,20
CL000061,2026-04,643671.68,663.3,0,0.0,130
CL000062,2026-04,113129.49,111.3,0,973.39,18
CL000064,2026-04,345489.81,324.2,0,0.0,170
CL000066,2026-04,24357.68,24.2,1,0.0,17
CL000068,2026-04,1300322.22,1325.1,0,0.0,168
CL000069,2026-04,2162.97,2.2,1,0.0,52
CL000071,2026-04,59818.84,51.3,0,0.0,64
CL000073,2026-04,646023.47,711.5,0,0.0,262
CL000074,2026-04,15343.22,17.8,3,1259.86,30
CL000075,2026-04,4515.75,5.3,1,1566.15,4
CL000076,2026-04,49017.38,41.9,0,0.0,17
CL000077,2026-04,98329.37,85.8,4,1585.4,53
CL000079,2026-04,331411.21,323.6,0,0.0,214
CL000080,2026-04,581467.33,534.5,0,0.0,169
CL000081,2026-04,2778.63,2.9,0,928.09,5
CL000082,2026-04,472671.35,575.9,0,0.0,128
CL000083,2026-04,157638.62,181.5,0,1527.18,89
CL000084,2026-04,526915.76,627.3,0,0.0,138
CL000085,2026-04,1681889.52,1420.5,0,0.0,244
CL000087,2026-04,125442.71,122.4,0,0.0,8
CL000090,2026-04,45932.32,55.5,1,0.0,7
CL000091,2026-04,77715.53,74.9,0,0.0,16
CL000093,2026-04,68305.48,69.9,0,0.0,11
CL000094,2026-04,45143.2,48.1,0,1795.75,8
CL000095,2026-04,41997.7,34.3,1,898.94,87
CL000096,2026-04,217866.07,110.0,0,0.0,23
CL000099,2026-04,512408.24,446.6,1,0.0,33
CL000101,2026-04,118101.24,141.9,0,0.0,5
CL000102,2026-04,93169.4,86.3,1,0.0,16
CL000103,2026-04,233262.91,208.4,0,0.0,22
CL000105,2026-04,246651.33,253.1,0,0.0,7
CL000106,2026-04,194015.28,180.0,0,0.0,24
CL000108,2026-04,76255.35,68.8,0,0.0,21
CL000110,2026-04,883407.74,1005.7,0,0.0,216
CL000112,2026-04,683592.7,853.3,0,0.0,277
CL000116,2026-04,601683.75,565.8,0,0.0,136
CL000119,2026-04,78925.8,68.7,0,0.0,15
CL000120,2026-04,415472.75,286.1,0,0.0,72
CL000121,2026-04,57200.57,54.8,0,0.0,11
CL000122,2026-04,434285.33,409.2,0,0.0,271
CL000124,2026-04,480670.88,454.3,1,0.0,91
CL000125,2026-04,197516.02,227.4,1,1078.57,7
CL000126,2026-04,124310.14,152.4,0,0.0,16
CL000127,2026-04,67188.52,68.1,0,0.0,6
CL000129,2026-04,420557.06,459.4,0,0.0,45
CL000131,2026-04,40232.4,49.3,1,0.0,4
CL000133,2026-04,184613.45,186.8,0,0.0,20
CL000136,2026-04,8295.33,7.6,0,2621.1,1
CL000140,2026-04,116685.48,122.5,0,957.67,24
CL000142,2026-04,128477.54,110.0,0,0.0,12
CL000143,2026-04,4703.16,5.5,2,1677.14,129
CL000145,2026-04,76900.55,85.4,0,0.0,10
CL000148,2026-04,1763949.97,1748.9,0,0.0,177
CL000151,2026-04,262301.34,228.0,0,0.0,10
CL000152,2026-04,113670.33,116.9,0,0.0,17
CL000153,2026-04,81792.93,60.0,0,0.0,23
CL000156,2026-04,62968.37,50.4,0,0.0,17
CL000158,2026-04,530047.36,471.5,1,1444.93,197
CL000159,2026-04,104707.07,102.0,0,0.0,14
CL000160,2026-04,105419.65,84.5,0,0.0,21
CL000167,2026-04,98049.66,97.1,0,0.0,23
CL000168,2026-04,1046024.47,945.7,0,0.0,230
CL000171,2026-04,732668.99,692.0,1,303.38,178
CL000172,2026-04,443022.8,478.1,0,0.0,24
CL000173,2026-04,495848.96,517.0,0,0.0,253
CL000174,2026-04,92714.87,113.0,0,0.0,5
CL000175,2026-04,705549.5,521.4,0,0.0,241
CL000176,2026-04,86249.8,76.4,0,0.0,39
CL000177,2026-04,2965.42,2.5,1,2728.2,28
CL000180,2026-04,1964013.5,1842.0,0,0.0,132
CL000182,2026-04,66042.41,58.0,0,0.0,16
CL000183,2026-04,274399.67,279.9,0,0.0,199
CL000184,2026-04,863006.6,767.4,0,0.0,155
CL000185,2026-04,47887.31,38.2,1,0.0,23
CL000187,2026-04,118242.83,119.4,0,0.0,20
CL000188,2026-04,289492.68,298.6,0,0.0,307
CL000190,2026-04,1122644.23,969.6,0,0.0,59
CL000195,2026-04,94607.69,87.1,1,0.0,19
CL000198,2026-04,32558.85,31.1,1,0.0,11
CL000200,2026-04,933161.24,662.2,0,0.0,272
CL000202,2026-04,2148824.25,2387.2,1,0.0,203
CL000204,2026-04,420169.15,428.5,0,0.0,305
CL000207,2026-04,165736.92,174.0,0,0.0,23
CL000210,2026-04,119337.5,138.8,0,0.0,13
CL000215,2026-04,77079.5,68.7,0,0.0,5
CL000218,2026-04,651639.53,727.2,0,0.0,235
CL000219,2026-04,972002.84,942.1,0,0.0,89
CL000220,2026-04,74037.57,70.8,0,0.0,25
CL000224,2026-04,792391.91,941.8,0,0.0,134
CL000226,2026-04,445951.14,284.7,0,0.0,170
CL000227,2026-04,79954.28,86.0,0,0.0,15
CL000228,2026-04,324524.12,396.0,0,0.0,23
CL000231,2026-04,1109651.46,848.2,0,0.0,115
CL000233,2026-04,611221.14,654.8,0,0.0,38
CL000235,2026-04,1455178.85,1554.2,0,0.0,284
CL000240,2026-04,132822.5,145.3,0,1653.37,23
CL000244,2026-04,2171004.64,1899.2,0,0.0,110
CL000245,2026-04,975443.18,1122.3,0,0.0,166
CL000246,2026-04,313456.07,270.9,0,0.0,87
CL000250,2026-04,14610.34,13.8,0,0.0,8
CL000251,2026-04,2315353.98,2158.1,0,0.0,189
CL000252,2026-04,8959.05,8.4,3,2032.04,10
CL000253,2026-04,181394.81,200.3,2,1762.16,82
CL000254,2026-04,495528.64,440.4,0,0.0,230
CL000255,2026-04,114784.79,144.6,0,0.0,104
CL000259,2026-04,563641.02,470.9,0,0.0,284
CL000262,2026-04,204818.21,202.6,0,1607.08,5
CL000263,2026-04,2097620.11,2080.6,0,0.0,172
CL000264,2026-04,211194.84,243.2,0,0.0,241
CL000267,2026-04,473843.03,460.5,0,0.0,193
CL000272,2026-04,112217.91,95.8,0,0.0,10
CL000278,2026-04,853678.72,814.0,1,0.0,156
CL000279,2026-04,37488.18,37.4,0,0.0,10
CL000280,2026-04,897.36,0.9,0,1395.78,5
CL000281,2026-04,687464.03,763.1,1,0.0,117
CL000283,2026-04,92926.48,80.6,0,0.0,23
CL000284,2026-04,31239.52,33.2,0,0.0,22
CL000285,2026-04,55262.8,59.8,0,0.0,18
CL000288,2026-04,9334.32,7.6,0,0.0,3
CL000291,2026-04,71947.62,64.6,0,0.0,13
CL000292,2026-04,2299451.88,1888.3,0,0.0,269
CL000293,2026-04,125196.15,107.6,0,0.0,11
CL000295,2026-04,81675.4,74.1,0,0.0,14
CL000296,2026-04,82642.36,98.9,0,0.0,23
CL000297,2026-04,819746.6,758.7,1,0.0,198
CL000298,2026-04,463064.92,497.6,0,0.0,69
CL000299,2026-04,754509.02,788.6,0,0.0,276
CL000300,2026-04,25750.54,26.4,2,1204.17,6
CL000301,2026-04,458566.22,285.6,0,0.0,269
CL000307,2026-04,849.55,0.7,1,0.0,5
CL000309,2026-04,111921.71,114.3,0,0.0,15
CL000310,2026-04,75047.18,96.3,0,0.0,5
CL000311,2026-04,101381.33,107.2,0,0.0,7
CL000315,2026-04,47829.81,39.1,2,0.0,14
CL000316,2026-04,164304.04,134.9,0,0.0,23
CL000317,2026-04,506898.03,449.3,0,0.0,278
CL000318,2026-04,159289.38,180.3,0,0.0,9
CL000319,2026-04,669263.78,676.5,0,0.0,118
CL000322,2026-04,1342464.8,1434.6,0,0.0,262
CL000325,2026-04,63480.93,67.6,0,0.0,14
CL000326,2026-04,13953.12,14.5,0,0.0,1
CL000328,2026-04,65969.56,63.6,0,0.0,13
CL000331,2026-04,75586.36,66.8,0,0.0,15
CL000332,2026-04,125503.36,114.7,0,0.0,7
CL000335,2026-04,193967.55,232.2,0,0.0,301
CL000341,2026-04,289383.48,261.0,0,0.0,48
CL000343,2026-04,1682415.74,1814.9,0,0.0,140
CL000345,2026-04,143186.91,150.7,0,0.0,10
CL000346,2026-04,48982.11,38.9,0,0.0,15
CL000348,2026-04,179270.06,188.1,1,0.0,244
CL000349,2026-04,44432.52,30.6,1,0.0,14
CL000350,2026-04,63814.83,57.0,0,0.0,22
CL000356,2026-04,110079.08,102.9,1,0.0,18
CL000357,2026-04,979451.82,919.0,0,0.0,132
CL000358,2026-04,58830.0,65.5,0,0.0,11
CL000362,2026-04,100273.71,143.0,0,0.0,17
CL000363,2026-04,106007.58,99.7,1,0.0,56
CL000364,2026-04,238522.58,313.9,0,0.0,12
CL000365,2026-04,387191.18,286.4,0,0.0,167
CL000366,2026-04,13270.97,15.3,0,0.0,2
CL000367,2026-04,91744.25,97.5,0,0.0,7
CL000370,2026-04,134775.95,132.6,0,0.0,19
CL000373,2026-04,534407.27,444.3,0,0.0,83
CL000374,2026-04,5754.1,5.1,0,66.74,36
CL000375,2026-04,647462.12,742.1,0,0.0,123
CL000379,2026-04,1058053.9,1395.2,1,0.0,268
CL000383,2026-04,1481250.16,1696.9,0,0.0,34
CL000384,2026-04,3861.39,3.5,4,0.0,6
CL000385,2026-04,175766.52,202.5,0,0.0,5
CL000386,2026-04,1860670.9,2030.6,1,0.0,164
CL000388,2026-04,441274.21,477.1,0,0.0,245
CL000389,2026-04,680224.57,823.7,0,0.0,290
CL000390,2026-04,52976.37,52.9,1,0.0,29
CL000391,2026-04,116041.2,128.5,0,0.0,9
CL000392,2026-04,63760.82,60.6,1,0.0,5
CL000394,2026-04,36240.1,37.1,0,0.0,25
CL000396,2026-04,91379.27,97.4,0,1359.72,15
CL000397,2026-04,26779.83,23.6,2,0.0,3
CL000398,2026-04,151694.97,125.5,0,0.0,24
CL000400,2026-04,110804.89,120.4,3,0.0,6
CL000401,2026-04,13348.75,11.9,0,0.0,4
CL000405,2026-04,744643.89,643.2,0,0.0,190
CL000406,2026-04,139006.85,134.7,0,0.0,22
CL000408,2026-04,63853.33,54.4,0,0.0,6
CL000409,2026-04,69939.09,68.6,0,0.0,6
CL000411,2026-04,29948.51,24.6,0,0.0,12
CL000415,2026-04,96291.02,96.3,0,0.0,11
CL000417,2026-04,550529.51,641.9,0,0.0,186
CL000418,2026-04,107039.74,80.0,0,0.0,12
CL000421,2026-04,134093.28,144.3,0,0.0,12
CL000422,2026-04,174316.61,186.8,1,0.0,16
CL000423,2026-04,109531.03,127.7,0,0.0,9
CL000425,2026-04,170313.49,157.4,0,0.0,8
CL000426,2026-04,313400.0,253.5,1,0.0,203
CL000427,2026-04,1332833.31,1196.3,0,0.0,71
CL000429,2026-04,91470.21,93.4,0,0.0,14
CL000432,2026-04,694590.79,773.6,1,0.0,265
CL000433,2026-04,105964.91,101.9,1,0.0,7
CL000435,2026-04,10263.97,9.1,3,0.0,7
CL000436,2026-04,2455602.79,2740.9,0,0.0,202
CL000438,2026-04,129416.46,143.3,0,0.0,16
CL000439,2026-04,23053.64,29.9,1,0.0,2
CL000440,2026-04,2821256.69,2606.3,0,0.0,134
CL000444,2026-04,138994.55,143.6,0,0.0,17
CL000447,2026-04,40569.72,34.6,0,0.0,9
CL000448,2026-04,56116.66,62.4,0,0.0,15
CL000449,2026-04,73209.11,68.0,0,0.0,16
CL000450,2026-04,56491.63,61.7,0,0.0,19
CL000451,2026-04,373720.93,428.0,0,0.0,251
CL000452,2026-04,71157.08,61.7,0,0.0,25
CL000457,2026-04,1982.53,1.6,1,0.0,7
CL000458,2026-04,59983.61,68.7,0,0.0,10
CL000459,2026-04,624999.26,658.9,1,1098.24,130
CL000462,2026-04,209035.76,232.4,0,0.0,21
CL000464,2026-04,74613.96,88.3,0,2430.83,10
CL000467,2026-04,8754.71,8.3,1,0.0,2
CL000468,2026-04,1196586.42,814.7,0,0.0,41
CL000469,2026-04,8360.34,5.4,2,0.0,1
CL000471,2026-04,1877600.33,1685.1,0,0.0,171
CL000475,2026-04,197452.59,168.1,0,0.0,70
CL000476,2026-04,759721.03,802.2,0,0.0,236
CL000477,2026-04,115470.29,145.2,0,0.0,15
CL000480,2026-04,42362.24,38.9,1,0.0,4
CL000481,2026-04,369408.79,466.1,0,0.0,251
CL000482,2026-04,49552.75,54.4,0,0.0,5
CL000486,2026-04,1790803.82,1770.8,0,0.0,62
