client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2024-08,1889117.87,1666.0,0,0.0,74
CL000002,2024-08,1904798.92,1705.2,0,0.0,113
CL000004,2024-08,116423.51,141.9,0,0.0,16
CL000006,2024-08,150270.21,175.4,0,1477.09,24
CL000007,2024-08,199371.75,178.5,2,0.0,10
CL000008,2024-08,458550.61,425.8,0,717.41,47
CL000010,2024-08,98022.72,74.3,0,1710.8,20
CL000013,2024-08,106051.65,141.6,1,0.0,22
CL000014,2024-08,194783.3,194.4,0,0.0,10
CL000015,2024-08,117564.19,117.1,0,0.0,12
CL000016,2024-08,125900.57,134.6,0,0.0,7
CL000017,2024-08,1202667.91,1324.0,1,2711.16,112
CL000020,2024-08,1621607.22,1119.0,0,0.0,172
CL000021,2024-08,397153.84,389.8,0,0.0,47
CL000025,2024-08,231960.84,255.2,0,0.0,232
CL000026,2024-08,547639.56,636.9,0,0.0,61
CL000027,2024-08,144448.71,167.3,0,0.0,8
CL000028,2024-08,131005.87,101.1,0,0.0,16
CL000030,2024-08,813182.23,673.5,0,0.0,277
CL000031,2024-08,84584.46,67.8,0,0.0,10
CL000033,2024-08,89831.53,83.6,0,0.0,5
CL000034,2024-08,534723.11,434.2,0,0.0,81
CL000036,2024-08,645747.99,659.2,0,0.0,261
CL000037,2024-08,32505.54,24.8,0,0.0,20
CL000038,2024-08,120972.26,122.2,0,0.0,17
CL000039,2024-08,626575.58,586.4,0,0.0,132
CL000040,2024-08,214386.5,259.2,0,0.0,8
CL000041,2024-08,129421.55,133.9,0,0.0,21
CL000042,2024-08,1741102.02,1691.7,0,0.0,97
CL000044,2024-08,755970.78,988.4,1,0.0,236
CL000045,2024-08,483477.57,461.8,1,0.0,58
CL000046,2024-08,586180.16,526.7,0,0.0,232
CL000047,2024-08,255208.0,269.4,1,0.0,188
CL000051,2024-08,428208.7,467.2,0,0.0,118
CL000052,2024-08,592006.41,619.3,0,0.0,122
CL000054,2024-08,228576.14,189.7,1,0.0,160
CL000055,2024-08,251491.78,243.8,0,0.0,19
CL000057,2024-08,586265.66,511.7,1,0.0,126
CL000058,2024-08,71913.0,58.9,0,0.0,22
CL000059,2024-08,118350.97,86.6,0,0.0,20
CL000060,2024-08,182509.29,209.7,1,0.0,10
CL000061,2024-08,823492.11,671.2,0,0.0,137
CL000062,2024-08,124902.53,136.1,0,0.0,16
CL000064,2024-08,441535.0,439.4,0,0.0,161
CL000066,2024-08,44380.69,48.0,0,0.0,20
CL000067,2024-08,967.62,0.8,1,651.96,8
CL000069,2024-08,502271.2,641.3,1,0.0,138
CL000070,2024-08,113345.71,115.5,1,0.0,151
CL000072,2024-08,446353.7,499.1,0,0.0,291
CL000073,2024-08,628084.09,758.1,0,0.0,268
CL000074,2024-08,1311932.47,1630.3,0,0.0,52
CL000076,2024-08,46284.14,54.1,0,0.0,17
CL000079,2024-08,307966.43,273.9,0,0.0,219
CL000080,2024-08,319721.11,303.3,0,0.0,187
CL000082,2024-08,572076.26,567.5,0,0.0,138
CL000085,2024-08,1502544.91,1629.4,0,0.0,260
CL000086,2024-08,131277.49,109.0,2,0.0,5
CL000090,2024-08,93698.41,94.2,0,0.0,8
CL000092,2024-08,129410.95,120.0,0,0.0,17
CL000093,2024-08,72902.44,76.1,0,0.0,11
CL000096,2024-08,176597.01,137.8,0,0.0,21
CL000097,2024-08,158322.17,169.8,1,0.0,10
CL000098,2024-08,56765.38,72.0,0,0.0,10
CL000099,2024-08,452360.33,422.8,0,0.0,32
CL000100,2024-08,8392.22,8.5,0,1036.65,8
CL000101,2024-08,97881.78,89.8,0,0.0,5
CL000102,2024-08,81398.79,69.4,0,0.0,16
CL000104,2024-08,111656.03,81.9,0,1840.83,16
CL000105,2024-08,151605.07,159.6,1,0.0,6
CL000106,2024-08,158706.19,184.3,0,1232.99,24
CL000110,2024-08,713308.8,585.1,0,0.0,194
CL000111,2024-08,109164.76,97.3,1,0.0,16
CL000112,2024-08,1035971.83,1059.9,0,0.0,294
CL000113,2024-08,179419.72,250.0,1,0.0,12
CL000114,2024-08,82883.55,79.9,1,0.0,22
CL000115,2024-08,105263.76,126.0,1,0.0,21
CL000117,2024-08,317052.6,238.7,0,0.0,22
CL000118,2024-08,270936.31,280.7,0,0.0,13
CL000119,2024-08,81527.66,79.1,0,0.0,15
CL000126,2024-08,143579.37,142.6,0,0.0,14
CL000129,2024-08,529646.33,497.6,0,0.0,46
CL000132,2024-08,85234.86,91.8,0,0.0,16
CL000133,2024-08,141967.5,140.0,0,0.0,19
CL000134,2024-08,8616.67,7.3,1,1804.65,7
CL000135,2024-08,138563.2,145.5,0,0.0,10
CL000136,2024-08,81815.92,48.0,1,0.0,15
CL000138,2024-08,35967.11,25.1,1,1033.94,14
CL000144,2024-08,636024.3,719.3,0,0.0,51
CL000145,2024-08,101664.71,85.1,0,0.0,8
CL000146,2024-08,44293.19,46.6,0,0.0,5
CL000148,2024-08,2021957.35,1996.7,0,0.0,173
CL000150,2024-08,88032.03,107.3,1,0.0,24
CL000151,2024-08,100286.42,88.1,0,0.0,10
CL000152,2024-08,87633.39,88.4,0,0.0,17
CL000154,2024-08,37618.16,43.6,0,0.0,10
CL000156,2024-08,55560.41,57.2,0,0.0,17
CL000157,2024-08,811582.79,1032.0,1,350.12,237
CL000160,2024-08,157308.81,167.7,0,0.0,20
CL000161,2024-08,406721.9,432.4,1,2293.14,164
CL000162,2024-08,1727884.42,1954.8,0,0.0,253
CL000163,2024-08,120904.16,100.4,0,0.0,17
CL000164,2024-08,227410.74,219.5,0,0.0,14
CL000165,2024-08,249494.23,205.2,1,0.0,20
CL000166,2024-08,142335.63,174.8,0,0.0,18
CL000167,2024-08,76569.47,71.2,0,0.0,24
CL000168,2024-08,1258138.64,1238.8,1,0.0,233
CL000169,2024-08,468381.27,525.7,0,0.0,130
CL000170,2024-08,321039.44,325.1,0,0.0,13
CL000172,2024-08,429245.55,360.5,1,0.0,25
CL000174,2024-08,100489.12,97.0,0,0.0,5
CL000178,2024-08,59177.82,48.3,0,0.0,21
CL000179,2024-08,525571.48,537.9,0,0.0,130
CL000180,2024-08,1871381.96,2026.7,0,0.0,139
CL000181,2024-08,131366.13,142.8,1,0.0,8
CL000183,2024-08,253784.93,256.2,0,0.0,190
CL000185,2024-08,87352.96,73.6,1,0.0,23
CL000186,2024-08,304921.65,302.0,1,0.0,194
CL000187,2024-08,106933.42,77.2,0,0.0,19
CL000189,2024-08,116100.37,92.8,1,0.0,15
CL000190,2024-08,1483800.11,1174.4,0,0.0,57
CL000191,2024-08,351956.73,314.1,0,0.0,147
CL000192,2024-08,157048.28,172.6,1,0.0,22
CL000193,2024-08,80835.11,93.5,0,0.0,17
CL000196,2024-08,130502.72,126.2,0,0.0,9
CL000197,2024-08,409373.38,310.2,0,638.8,105
CL000198,2024-08,51412.6,60.0,0,0.0,12
CL000199,2024-08,132834.5,120.2,1,0.0,5
CL000201,2024-08,82982.28,71.1,0,0.0,21
CL000203,2024-08,130092.53,110.9,0,0.0,8
CL000204,2024-08,508384.12,551.5,1,0.0,285
CL000205,2024-08,520678.77,352.1,0,0.0,20
CL000206,2024-08,93018.91,103.6,0,0.0,9
CL000207,2024-08,183296.49,221.2,0,0.0,24
CL000208,2024-08,121933.21,102.3,0,0.0,5
CL000209,2024-08,318275.04,310.3,0,0.0,160
CL000210,2024-08,108872.85,93.7,0,0.0,15
CL000211,2024-08,97729.46,85.1,0,0.0,15
CL000212,2024-08,1870489.32,1660.6,0,0.0,44
CL000213,2024-08,108258.88,106.1,0,0.0,23
CL000215,2024-08,107770.89,86.3,0,0.0,5
CL000216,2024-08,104842.34,108.1,1,0.0,7
CL000217,2024-08,683388.01,607.5,0,0.0,200
CL000219,2024-08,899645.56,941.4,0,0.0,84
CL000220,2024-08,72820.25,64.8,0,0.0,24
CL000221,2024-08,147230.5,120.1,0,0.0,10
CL000222,2024-08,440620.39,476.7,0,0.0,128
CL000223,2024-08,70338.92,78.3,0,0.0,7
CL000224,2024-08,614513.13,629.7,0,1778.17,142
CL000229,2024-08,94491.98,96.4,1,0.0,17
