client_id,month,revenue,traffic_gb,n_tickets,debt,n_sim
CL000001,2024-04,1929768.66,2409.1,0,0.0,72
CL000002,2024-04,2111702.96,1791.8,0,0.0,113
CL000003,2024-04,26397.05,27.4,0,1787.15,6
CL000006,2024-04,154258.56,130.2,0,0.0,24
CL000007,2024-04,173694.93,164.9,0,0.0,9
CL000008,2024-04,433117.97,427.6,0,0.0,51
CL000010,2024-04,103288.72,84.1,0,0.0,21
CL000013,2024-04,106041.88,111.1,0,0.0,21
CL000014,2024-04,196824.86,183.5,0,0.0,10
CL000015,2024-04,108987.52,113.4,0,0.0,12
CL000016,2024-04,119859.76,131.5,0,0.0,6
CL000017,2024-04,1032440.9,1040.3,1,0.0,111
CL000020,2024-04,1668968.45,1495.4,0,0.0,151
CL000021,2024-04,418888.19,464.7,0,0.0,47
CL000025,2024-04,230013.8,140.3,0,0.0,204
CL000026,2024-04,584639.02,550.0,1,0.0,64
CL000027,2024-04,153322.97,168.5,0,0.0,8
CL000028,2024-04,135225.95,127.8,1,0.0,16
CL000030,2024-04,838670.86,806.2,1,0.0,286
CL000031,2024-04,89405.8,91.3,2,0.0,9
CL000033,2024-04,85912.16,54.5,2,0.0,5
CL000034,2024-04,572259.34,559.1,0,0.0,77
CL000036,2024-04,595261.66,570.0,0,0.0,294
CL000037,2024-04,39520.65,37.0,1,0.0,20
CL000038,2024-04,59792.62,66.1,0,0.0,18
CL000039,2024-04,557258.0,494.1,1,0.0,127
CL000040,2024-04,224373.96,225.0,0,0.0,8
CL000041,2024-04,130893.33,119.7,0,0.0,20
CL000044,2024-04,780516.37,954.4,0,0.0,273
CL000045,2024-04,477398.87,447.4,0,0.0,55
CL000046,2024-04,576264.12,752.8,0,0.0,245
CL000047,2024-04,336219.05,315.4,0,0.0,178
CL000052,2024-04,635778.78,627.6,1,0.0,128
CL000053,2024-04,168331.33,216.6,2,0.0,7
CL000054,2024-04,373359.14,326.0,0,0.0,185
CL000055,2024-04,244684.74,192.4,0,0.0,21
CL000057,2024-04,651242.02,718.7,0,0.0,137
CL000058,2024-04,46258.68,42.8,0,0.0,24
CL000060,2024-04,157129.53,154.3,0,0.0,10
CL000061,2024-04,880363.56,1059.8,0,0.0,131
CL000062,2024-04,137199.77,123.3,0,0.0,17
CL000063,2024-04,8368.15,6.4,4,1226.08,6
CL000064,2024-04,488908.59,503.8,0,0.0,182
CL000066,2024-04,54533.93,60.2,0,0.0,19
CL000067,2024-04,98090.2,95.8,0,0.0,12
CL000069,2024-04,624672.3,692.6,0,0.0,146
CL000070,2024-04,120950.4,78.7,0,0.0,156
CL000072,2024-04,464821.83,467.9,0,0.0,275
CL000073,2024-04,704888.48,762.5,0,0.0,293
CL000074,2024-04,1213976.27,919.6,0,0.0,58
CL000076,2024-04,48733.69,32.1,0,0.0,19
CL000079,2024-04,300468.59,341.0,0,0.0,200
CL000085,2024-04,1341672.22,1302.2,0,0.0,266
CL000086,2024-04,199292.51,145.4,0,0.0,6
CL000090,2024-04,95082.47,102.3,1,0.0,7
CL000092,2024-04,141953.91,161.9,1,0.0,17
CL000093,2024-04,71518.61,66.3,0,1127.92,11
CL000096,2024-04,200643.57,215.7,0,487.39,22
CL000097,2024-04,161181.38,182.2,0,0.0,11
CL000098,2024-04,52016.99,52.7,0,0.0,9
CL000099,2024-04,527047.92,507.7,0,0.0,33
CL000100,2024-04,153672.06,154.5,1,0.0,13
CL000101,2024-04,87372.63,97.4,0,0.0,5
CL000102,2024-04,89370.06,82.1,0,0.0,16
CL000104,2024-04,114764.41,102.7,0,0.0,16
CL000106,2024-04,171319.56,178.2,1,0.0,23
CL000110,2024-04,651798.52,576.4,0,0.0,201
CL000111,2024-04,94007.61,94.6,0,0.0,15
CL000112,2024-04,1239992.89,1100.8,0,0.0,332
CL000113,2024-04,184850.99,164.3,0,0.0,11
CL000114,2024-04,86788.62,83.4,0,0.0,23
CL000117,2024-04,248693.1,215.2,0,0.0,19
CL000118,2024-04,330326.4,442.7,0,0.0,14
CL000119,2024-04,81279.88,65.7,0,0.0,15
CL000126,2024-04,136911.2,144.3,0,0.0,15
CL000128,2024-04,28310.16,25.7,2,0.0,68
CL000129,2024-04,570534.54,686.2,0,0.0,46
CL000132,2024-04,93311.25,70.2,1,0.0,15
CL000133,2024-04,133414.78,130.6,0,0.0,18
CL000134,2024-04,93161.62,100.2,1,0.0,12
CL000135,2024-04,201714.53,197.3,0,0.0,9
CL000136,2024-04,80835.97,98.8,0,0.0,15
CL000138,2024-04,62943.36,61.8,0,0.0,18
CL000144,2024-04,569523.17,604.2,0,0.0,50
CL000145,2024-04,107145.51,108.2,0,0.0,9
CL000146,2024-04,48393.15,48.3,0,0.0,5
CL000148,2024-04,1732933.89,1750.7,0,0.0,163
CL000150,2024-04,89002.41,74.4,0,0.0,25
CL000152,2024-04,87865.95,88.7,0,0.0,16
CL000154,2024-04,36895.74,35.7,0,0.0,10
CL000157,2024-04,762076.66,846.7,0,0.0,239
CL000161,2024-04,441622.86,433.3,0,0.0,175
CL000162,2024-04,1734209.25,2039.1,0,0.0,263
CL000163,2024-04,124641.7,123.6,0,0.0,17
CL000164,2024-04,221043.63,244.4,1,0.0,14
CL000165,2024-04,282650.02,240.8,0,0.0,19
CL000166,2024-04,167755.14,104.3,1,0.0,19
CL000167,2024-04,77215.2,69.4,0,0.0,25
CL000168,2024-04,1316644.99,1190.4,0,0.0,241
CL000169,2024-04,476182.2,554.7,0,0.0,129
CL000170,2024-04,290827.87,252.6,0,0.0,13
CL000172,2024-04,319206.11,243.7,0,0.0,25
CL000174,2024-04,102775.36,113.0,1,0.0,5
CL000178,2024-04,27924.5,26.0,0,0.0,20
CL000179,2024-04,589973.39,586.0,0,0.0,137
CL000180,2024-04,2072233.93,1723.0,0,0.0,135
CL000181,2024-04,130940.06,98.4,1,0.0,8
CL000183,2024-04,225630.82,227.6,1,0.0,199
CL000185,2024-04,90568.82,100.1,0,0.0,24
CL000186,2024-04,269018.14,282.7,0,0.0,200
CL000187,2024-04,126839.56,111.6,0,0.0,19
CL000189,2024-04,128607.83,137.5,0,0.0,16
CL000190,2024-04,1365064.16,1589.6,0,0.0,51
CL000191,2024-04,448519.76,383.3,0,0.0,152
CL000192,2024-04,174844.3,149.5,0,0.0,22
CL000193,2024-04,85415.85,77.7,0,0.0,18
CL000196,2024-04,129526.78,148.8,0,0.0,9
CL000197,2024-04,386234.82,331.1,1,0.0,100
CL000198,2024-04,60882.28,46.2,0,0.0,11
CL000199,2024-04,129594.51,128.4,0,0.0,5
CL000204,2024-04,531920.11,491.3,0,1133.09,303
CL000205,2024-04,450839.97,418.0,0,0.0,20
CL000206,2024-04,117650.85,135.3,0,0.0,9
CL000207,2024-04,191875.75,179.2,0,0.0,24
CL000210,2024-04,95442.82,102.9,1,0.0,14
CL000211,2024-04,82608.82,83.6,0,0.0,16
CL000212,2024-04,1643515.33,1599.1,0,0.0,41
CL000213,2024-04,92872.29,74.7,0,0.0,22
CL000215,2024-04,107943.29,92.3,0,0.0,5
CL000216,2024-04,88345.95,101.6,0,0.0,7
CL000217,2024-04,662526.16,621.2,0,0.0,194
CL000219,2024-04,974595.72,736.7,2,0.0,86
CL000220,2024-04,73315.06,66.7,0,0.0,27
CL000221,2024-04,146914.04,184.7,0,0.0,10
CL000222,2024-04,450815.31,502.0,0,0.0,130
CL000223,2024-04,71307.62,77.8,0,0.0,8
CL000224,2024-04,673015.82,717.6,1,0.0,146
CL000229,2024-04,98789.57,103.3,0,0.0,19
CL000230,2024-04,872138.45,772.3,0,0.0,148
CL000231,2024-04,1740551.13,1950.4,0,0.0,126
CL000232,2024-04,54553.82,44.1,0,0.0,11
CL000236,2024-04,127256.4,147.2,0,0.0,13
CL000237,2024-04,864402.47,828.8,0,0.0,38
CL000238,2024-04,57383.95,51.7,1,0.0,7
CL000239,2024-04,60184.18,57.0,0,0.0,19
CL000240,2024-04,970720.09,1058.0,0,0.0,164
CL000242,2024-04,116542.93,122.9,0,0.0,23
CL000243,2024-04,774811.53,748.0,0,0.0,92
CL000244,2024-04,1858234.96,2243.1,0,0.0,105
CL000245,2024-04,1379418.17,1555.4,0,0.0,168
CL000247,2024-04,177324.64,207.5,0,0.0,21
CL000248,2024-04,121420.46,99.5,0,0.0,8
CL000251,2024-04,929663.59,956.7,0,0.0,186
CL000256,2024-04,1287344.8,1249.6,1,0.0,51
CL000257,2024-04,147311.0,146.3,0,0.0,21
CL000258,2024-04,491463.33,552.1,0,0.0,213
CL000260,2024-04,372325.47,396.7,0,0.0,272
CL000265,2024-04,1360232.24,1358.7,0,0.0,285
CL000267,2024-04,410766.83,553.1,0,0.0,201
CL000268,2024-04,107221.7,84.6,0,0.0,22
CL000269,2024-04,56513.33,66.5,0,0.0,20
CL000270,2024-04,794593.45,742.9,0,0.0,149
CL000271,2024-04,167325.79,179.6,0,0.0,16
CL000273,2024-04,192232.14,208.4,0,0.0,9
CL000275,2024-04,93832.31,101.7,0,0.0,7
CL000277,2024-04,96635.25,89.8,0,1466.99,16
CL000279,2024-04,118985.16,125.3,1,0.0,16
CL000280,2024-04,96753.38,113.4,1,0.0,12
CL000282,2024-04,410517.53,459.2,0,0.0,222
CL000284,2024-04,35184.07,41.1,1,0.0,21
CL000285,2024-04,52264.33,27.8,0,0.0,17
CL000287,2024-04,163975.19,161.5,0,0.0,6
CL000288,2024-04,202870.21,222.4,0,0.0,17
CL000289,2024-04,52427.11,77.7,0,0.0,6
CL000290,2024-04,309480.24,298.3,0,0.0,12
CL000291,2024-04,76657.39,71.3,0,0.0,12
